ilce,mahalle,anahtar,yil,nufus,tuketim_dasimetrik,nufus_orani,ariza_sayisi,cevaplanan_ariza,sikayet_sayisi,cevaplanan_sikayet,kesinti_suresi_saat,kesinti_adet,egitim_tesisi_sayisi,sanayi_tesis_sayisi,ariza_yogunlugu,nufus_basi_tuketim,boru_stres_endeksi,sikayet_ariza_orani,ort_kesinti_suresi,komsu_ort_ariza,komsu_sayisi,ariza_trend
SULTANGAZİ,ZÜBEYDE HANIM,SULTANGAZİ|ZÜBEYDE HANIM,2022,32264,1464753.69358238,0.06065858863121481,877.75,872.75,199.0,199.0,68.65,24.0,2.0,0.0,27.20524423506075,45.39901108301451,39848.98197811598,0.22671603531757334,2.860416666666667,559.75,5,0.0
SULTANGAZİ,İSMETPAŞA,SULTANGAZİ|İSMETPAŞA,2022,54200,2460626.400699386,0.10189981105293337,794.0,794.0,179.0,179.0,62.35,23.0,8.0,0.0,14.649446494464945,45.3990110830145,36046.81479991351,0.22544080604534006,2.7108695652173913,508.625,6,0.0
SİLİVRİ,AKÖREN,SİLİVRİ|AKÖREN,2022,1373,75219.48119562108,0.0056912624820205015,291.0,291.0,41.0,25.0,35.75,9.0,1.0,1.0,211.9446467589221,54.78476416287041,15942.366371395288,0.140893470790378,3.9722222222222223,155.875,8,0.0
SİLİVRİ,ALİBEY,SİLİVRİ|ALİBEY,2022,18072,990070.2579513943,0.07491077609255245,498.0,498.0,83.0,52.0,14.4,6.0,1.0,0.0,27.556440903054447,54.784764162870424,27282.81255310947,0.16666666666666666,2.4,285.25,4,0.0
SİLİVRİ,ALİPAŞA,SİLİVRİ|ALİPAŞA,2022,10,547.8476416287042,4.1451292658561556e-05,105.0,104.0,83.0,61.0,99.81666666666666,14.0,1.0,56.0,10500.0,54.78476416287042,5752.400237101394,0.7904761904761904,7.129761904761905,355.1875,8,0.0
SİLİVRİ,BEKİRLİ,SİLİVRİ|BEKİRLİ,2022,2070,113404.46181714175,0.008580417580322242,32.0,32.0,1.0,1.0,0.0,0.0,0.0,1.0,15.458937198067632,54.78476416287041,1753.112453211853,0.03125,0.0,94.66666666666667,6,0.0
SİLİVRİ,BEYCİLER,SİLİVRİ|BEYCİLER,2022,1399,76643.88506385572,0.005799035842932762,89.0,89.0,28.0,24.0,34.96666666666667,2.0,0.0,2.0,63.6168691922802,54.784764162870424,4875.844010495468,0.3146067415730337,17.483333333333334,336.8,5,0.0
SİLİVRİ,BÜYÜK KILIÇLI,SİLİVRİ|BÜYÜK KILIÇLI,2022,1237,67768.7532694707,0.005127524901864065,53.0,53.0,29.0,21.0,1.2166666666666668,1.0,1.0,6.0,42.84559417946645,54.78476416287042,2903.592500632132,0.5471698113207547,1.2166666666666668,197.66666666666666,6,0.0
SİLİVRİ,BÜYÜK SİNEKLİ,SİLİVRİ|BÜYÜK SİNEKLİ,2022,4050,221878.29485962517,0.01678777352671743,69.0,69.0,6.0,4.0,0.0,0.0,0.0,0.0,17.037037037037038,54.78476416287041,3780.148727238058,0.08695652173913043,0.0,94.0,4,0.0
SİLİVRİ,BÜYÜK ÇAVUŞLU,SİLİVRİ|BÜYÜK ÇAVUŞLU,2022,3238,177393.0663593744,0.013421928562842233,148.0,148.0,72.0,50.0,16.616666666666667,3.0,0.0,3.0,45.70722668313774,54.78476416287042,8108.145096104821,0.4864864864864865,5.538888888888889,438.6875,4,0.0
